,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,latitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
1697,1367,1-Apr-21,1,6495,2,2,414275,1,12.897326,1,Uttarahalli,77.540408,Asset Trust services,22-Oct-20,8191064,Prestige Lake Ridge,Uttarahalli,4.29,1.333333333,3.777777778
1698,661,1-Apr-21,1,6656,1,1,414275,1,12.897326,1,Uttarahalli,77.540408,Asset Trust services,22-Oct-20,4400000,Prestige Lake Ridge,Uttarahalli,4.29,1.333333333,3.777777778
1699,642,1-Sep-24,2,8430,2,2,1043544,1,12.867819,1,Kanakpura Road,77.52302,Asset Trust services,23-Oct-20,5412060,Prestige Primrose Hills,,,,
1700,642,1-May-24,2,8430,2,2,1043544,1,12.867819,1,Kanakpura Road,77.52302,Asset Trust services,23-Oct-20,5412060,Prestige Primrose Hills,,,,
1701,713,1-Apr-25,,6768,2,2,1035582,0,13.2256062,,Devanahalli,77.6847429,Property Junction South,20-Oct-20,4825584,Godrej Royale Woods,,,,
1702,850,1-Apr-25,1,6000,2,3,1035582,1,13.2256062,1,Devanahalli,77.6847429,Property Junction South,20-Oct-20,5100000,Godrej Royale Woods,,,,
1703,1262,0,1,7477,3,3,11296,1,13.139697,1,Yelahanka,77.56967,Property Junction South,4-Nov-20,9350000,Prestige Royale Gardens,,,,
1704,1008,0,1,7672,2,2,11296,1,13.139697,1,Yelahanka,77.56967,Property Junction South,4-Nov-20,7557984,Prestige Royale Gardens,,,,
1705,529,0,1,10539,1,1,11296,1,13.139697,1,Yelahanka,77.56967,Property Junction South,4-Nov-20,4020400,Prestige Royale Gardens,,,,
1706,1200,0,2,8334,2,2,775775,,12.920666,,9th Block Jayanagar,77.596024,,17-Nov-20,10000000,shanti park apartments,,,,
1707,1015,0,1,4384,2,2,282445,,13.088144,,Thanisandra,77.632198,SLV Developer,14-Nov-20,4450000,SLV Greencity,Jakkur,1.5,1,3.2
1708,1000,0,1,4500,2,2,0,,13.2007556,,Devanahalli Int. Airport,77.7095036,ASSET INDIA REAL ESTATE PRIVATE LIMITED,31-Oct-20,4500000,Brigade Orchard,International Airport,0.8,2.111111111,2.533333333
1709,2070,0,2,7005,3,3,278653,,12.904298,,Harlur,77.663332,Individual Consultant,17-Nov-20,14500000,Sobha Classic,HSR,5,2.222222222,4.155555556
1710,3103,1-Nov-22,2,9990,3,3,39462,,12.905452,,6th Phase JP Nagar,77.583039,Damani Consulting Services,2-Nov-20,31000000,Total Environment Learning To Fly,,,,
1711,1790,0,2,6983,3,3,18256,,12.894108,,7th Phase JP Nagar,77.579218,SR Properties,2-Nov-20,12500000,Elita Promenade,,,,
1712,985,1-Dec-21,,4920,1,1,393383,0,12.866103,,Hosa Road,77.665877,Urbanspaces Marketing Pvt Ltd,25-Oct-20,4826500,Skylark Royaume,,,,
1713,490,1-Mar-21,1,6939,1,1,413857,,12.982748,,Vijayanagar,77.518751,,9-Nov-20,3400000,Salarpuria Sattva Anugraha,Nagarbhavi,4.53,2,4.1
1714,1257,1-May-21,1,3852,2,2,0,,13.048041,,K Channasandra,77.607315,Global Greens,30-Oct-20,4842042,Global Greens,Hebbal,4.72,2.333333333,4.033333333
1715,1575,1-Jan-24,,9152,3,3,793276,1,13.086137,1,Thanisandra,77.634758,Dezhire,3-Nov-20,9600000,Orchid Piccadilly,Jakkur,1.5,1,3.2
1716,1371,1-Jan-24,,9158,2,2,793276,1,13.086137,1,Thanisandra,77.634758,Dezhire,3-Nov-20,8500000,Orchid Piccadilly,Jakkur,1.5,1,3.2
1717,1962,0,,8435,3,3,127153,1,13.061846,,Hennur Road,77.661598,Dezhire,29-Oct-20,15571010,Palm Beach,Hennur,4.72,1.555555556,3.8
1718,1348,0,,8117,2,2,127153,0,13.061846,,Hennur Road,77.661598,Dezhire,29-Oct-20,10925482,Palm Beach,Hennur,4.72,1.555555556,3.8
1719,1180,0,1,8898,2,2,375968,1,13.070845,1,Hennur Road,77.656923,Dezhire,29-Oct-20,7810000,Orchid Greens,,,,
1720,1234,1-Oct-25,1,10650,3,3,903171,1,13.021555,1,KR Puram,77.705723,Dezhire,29-Oct-20,12344338,Assetz Sun and Sanctum,KR Puram,4.43,1.222222222,3.866666667
1721,898,1-Oct-25,2,11026,2,2,903171,1,13.021555,1,KR Puram,77.705723,Dezhire,29-Oct-20,9294300,Assetz Sun and Sanctum,KR Puram,4.43,1.222222222,3.866666667
1722,1271,1-Apr-21,,6606,3,3,11582,0,13.096476,,Hennur Road,77.647831,Landscape Realty,22-Oct-20,6977475,Kolte Patil Raaga,,,,
1723,1078,1-Apr-21,,6000,2,2,11582,0,13.096476,,Hennur Road,77.647831,Landscape Realty,22-Oct-20,6468000,Kolte Patil Raaga,,,,
1724,1222,0,1,3800,2,2,198393,,12.844396,,Electronic City Phase II,77.679637,PJC Infras,24-Sep-20,4643600,Rachana E Golden Abode,Electronic City,4.31,1.777777778,4.011111111
1725,1942,0,2,6436,3,3,474154,,13.066646,,Visthar,77.652316,Adobe Properties,16-Nov-20,12500000,Salarpuria Sattva Gold Summit,Hennur,4.72,1.555555556,3.8
1726,620,0,1,3548,1,1,0,,12.86941,,Begur Road,77.62186,MB Developers and infrastructure,12-Nov-20,2200000,mb residency,,,,
1727,1785,0,1,5323,3,3,90118,,13.07018,,1st Block BEL Layout,77.554737,,21-Sep-20,9500000,Sri Sai Residency,,,,
1728,1135,0,2,4900,2,2,0,,12.964181,,Nagarbhavi,77.50265,Swasthik Properties,16-Nov-20,5561500,Swasthik Wind Flower,Nagarbhavi,4.53,2,4.1
