,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
128,1385.0,0,1,13630,2,2.0,206977,1.0,12.931523,1,Koramangala,77.634487,Prestige Group,"Nov 15, 2020",18851250.0,Prestige PineWood,Koramangala 4th Block,5.0,2.5555555555555554,4.355555555555555
129,1705.0,0,1,5534,3,3.0,11296,1.0,13.139697,1,Yelahanka,77.56967,Prestige Group,"Nov 04, 2020",9436500.0,Prestige Royale Gardens,Yelahanka,1.5,1.0,3.2
130,1545.0,0,,6318,,3.0,1045025,0.0,12.887076,,JP Nagar,77.584598,MBM Developers,"Oct 19, 2020",9761310.0,MBM Mandevilla,JP Nagar,5.0,3.0,4.355555555555555
131,1144.0,"Dec 01, 2023",,4032,,2.0,554931,0.0,12.927276,,Kengeri,77.486045,DS-MAX Properties Pvt Ltd,"Oct 20, 2020",4690000.0,DS Max Skysupreme,Kengeri,4.7,1.6666666666666667,3.933333333333333
132,1603.0,0,1,8559,3,3.0,45578,1.0,12.885679,1,Kanakpura Road,77.563774,Prestige Group,"Oct 04, 2020",13720930.0,Prestige Falcon City,Kanakapura Road,4.43,1.6666666666666667,3.777777777777777
133,1675.0,"Dec 01, 2020",2,4966,3,3.0,774661,1.0,12.922104,1,Varthur,77.737768,Candeur Constructions,"Nov 07, 2020",8318050.0,Candeur Landmark,"Varthur Main Road, Whitefield",3.37,1.4444444444444444,3.644444444444444
134,1322.0,0,,5916,3,3.0,806176,0.0,12.996017,,Magadi Road,77.484839,Provident Housing Ltd,"Oct 13, 2020",7820952.0,Provident The Tree,Peenya,3.31,1.1111111111111112,3.744444444444445
135,2235.0,0,3,3643,3,3.0,42440,1.0,13.055059,1,Hennur Road,77.683034,OWNMYHOME,"Nov 07, 2020",8144340.0,DS MAX Skyscape,Banaswadi,4.71,1.5555555555555556,3.822222222222223
136,1952.0,"Dec 01, 2024",,4699,3,3.0,1048241,1.0,13.077647,1,Chikkagubbi,77.657922,Casagrand Builder Private Limited,"Nov 11, 2020",9562848.0,Casagrand Boulevard,Hennur,4.71,1.5555555555555556,3.822222222222223
137,1368.0,"Dec 01, 2024",,4599,2,2.0,1048241,1.0,13.077647,1,Chikkagubbi,77.657922,Casagrand Builder Private Limited,"Nov 11, 2020",6291432.0,Casagrand Boulevard,Hennur,4.71,1.5555555555555556,3.822222222222223
138,1830.0,0,2,0,3,3.0,12904,1.0,12.859553,1,Begur Road,77.615132,SNN Builders,"Sep 03, 2020",0.0,SNN Raj Serenity,Bannerghatta Road,4.93,2.888888888888889,4.222222222222222
139,2420.0,"Mar 01, 2024",,7851,,4.0,877123,0.0,13.0646421,,Thanisandra Main Road,77.631539,Puravankara Projects Ltd,"Oct 23, 2020",15900000.0,Atmosphere,Jakkur,4.85,2.3333333333333335,4.066666666666666
140,1419.0,0,1,4350,2,2.0,81872,0.0,12.931989,1,Rajarajeshwari Nagar,77.510729,Griha Mithra Constructions,"Oct 01, 2020",6172650.0,Griha Mithra Grand Gandharva,Rajarajeshwari Nagar,4.81,2.0,3.9777777777777783
141,1086.0,"Oct 01, 2023",,3803,,2.0,895944,0.0,13.007056,,Seegehalli,77.762781,DS-MAX Properties Pvt Ltd,"Oct 20, 2020",4081000.0,DS Max Sangam Grand,Whitefield,4.96,2.888888888888889,4.188888888888888
142,1362.0,0,1,5617,2,2.0,11296,1.0,13.139697,1,Yelahanka,77.56967,Prestige Group,"Nov 15, 2020",7618600.0,Prestige Royale Gardens,Yelahanka,1.5,1.0,3.2
143,773.0,"Sep 01, 2022",,6693,3,3.0,905535,0.0,12.886985,,Mysore Road,77.468743,Provident Housing Ltd,"Oct 13, 2020",5173689.0,Provident Equinox,Mysore Road,4.7,1.6666666666666667,3.933333333333333
144,623.0,"Sep 01, 2022",,6693,2,2.0,905535,0.0,12.886985,,Mysore Road,77.468743,Provident Housing Ltd,"Oct 13, 2020",4170000.0,Provident Equinox,Mysore Road,4.7,1.6666666666666667,3.933333333333333
145,773.0,"Mar 01, 2022",,6693,3,3.0,905535,0.0,12.886985,,Mysore Road,77.468743,Provident Housing Ltd,"Oct 13, 2020",5173689.0,Provident Equinox,Mysore Road,4.7,1.6666666666666667,3.933333333333333
146,623.0,"Mar 01, 2022",,6693,2,2.0,905535,0.0,12.886985,,Mysore Road,77.468743,Provident Housing Ltd,"Oct 13, 2020",4170000.0,Provident Equinox,Mysore Road,4.7,1.6666666666666667,3.933333333333333
147,1250.0,0,,6318,,2.0,1045025,0.0,12.887076,,JP Nagar,77.584598,MBM Developers,"Nov 13, 2020",7897500.0,MBM Mandevilla,JP Nagar,5.0,3.0,4.355555555555555
